21	1490	4820	5593	3623
21	1510	1214	1475	806
21	1530	2363	2289	1415
21	1550	1657	1944	883
21	1570	9278	13678	5300
21	1590	4747	5492	2886
21	1610	42322	54195	22204
21	1630	82663	99625	33333
21	1650	7156	8464	5408
21	1670	49977	70138	24450
21	1690	2044	2461	1452
21	1710	1608	1886	1009
21	1730	6310	7356	3993
21	1750	1844	2067	1268
21	1770	13762	17050	7679
21	1790	36027	45268	16371
21	1810	4554	5963	3333
21	1830	25223	31026	13991
21	1850	3853	4578	2118
21	1870	5613	6525	3315
21	1890	4299	4992	2785
21	1910	4691	5553	3366
21	1930	4232	5408	3416
21	1950	17958	21097	8946
21	1970	117503	146937	30839
21	1990	15427	20824	9774
21	2010	73401	98645	32048
21	2030	10417	11466	4591
22	10	10821	10929	4174
22	30	92322	120722	34124
22	50	18320	24466	7332
22	70	2869	3138	1572
22	90	3963	4916	2143
22	110	11376	14307	4887
22	130	3813	5213	1787
22	150	5495	6629	2786
22	170	11192	13565	5858
22	190	25219	34379	10595
22	210	7142	8489	4172
22	230	9341	10953	4805
22	250	3010	3522	1414
22	270	8737	9319	4408
22	290	12205	14476	4611
22	310	7513	8535	3158
22	330	11243	13513	4222
22	350	34162	47139	15153
22	370	11236	14248	4517
22	390	48981	61223	17497
22	410	7676	9208	3777
22	430	18879	24765	8211
22	450	5087	5946	2969
22	470	6374	7006	2434
22	490	5511	6367	3009
22	510	9062	11358	5024
22	530	21267	26508	10227
22	550	8483	10622	4988
22	570	34211	44832	8989
22	590	13900	17217	4748
22	610	9294	11369	3396
22	630	23256	29816	7351
22	650	13162	17331	7115
22	670	23830	29950	9472
22	690	10866	13083	5054
22	710	11236	13945	5118
22	730	8106	9087	3069
22	750	6305	7424	3304
22	770	8575	11254	4030
22	790	7128	8976	2733
22	810	26803	35263	9356
22	830	11880	14037	6371
22	850	20685	24614	7743
22	870	11348	10217	3009
22	890	147253	176013	58679
22	910	30069	41782	14030
22	930	12142	15433	6200
22	950	36643	48538	18332
22	970	225016	338728	92821
22	990	13167	15285	5647
22	1010	3091	3721	1436
22	1030	11584	14327	4290
22	1050	30339	53606	9276
22	1070	9782	12732	4926
22	1090	17291	21355	5787
22	1110	4330	4707	1801
22	1130	12230	14197	4577
22	1150	1542	1936	744
22	1170	5432	6506	2798
22	1190	5094	6171	2308
22	1210	4284	5283	2442
22	1230	5498	7223	2791
22	1250	3401	4413	1967
22	1270	40058	51337	12698
22	1290	7960	9905	3105
22	1310	3956	4286	1977
22	1330	8663	11938	3844
22	1350	7858	9345	4176
22	1370	7691	8805	3482
22	1390	5612	6332	2667
22	1410	72001	96033	34879
22	1430	6447	7850	2493
22	1450	12154	15318	4929
22	1470	5854	7212	2544
22	1490	7077	7888	3277
22	1510	8135	10268	3589
22	1530	5334	6433	3395
22	1550	2302	2608	1169
22	1570	38284	60961	12319
22	1590	4685	5737	2384
22	1610	2152	2498	967
22	1630	44342	62985	25948
22	1650	4681	5769	2897
22	1670	29605	41548	15991
22	1690	10539	12507	5207
22	1710	2359	2797	1219
22	1730	14036	17537	4630
22	1750	7194	8718	3204
22	1770	20563	25548	10888
22	1790	8063	9513	3503
22	1810	6901	8093	3667
22	1830	8633	10304	3584
31	10	2279	2466	1981
31	30	1293	1439	1057
31	50	4095	4318	2697
31	70	3828	4258	2946
31	90	2002	2049	1696
31	110	6718	7659	3723
31	130	36511	47516	16895
31	150	6789	8919	4531
31	170	6667	7822	3806
31	190	6911	6857	3244
31	210	5892	6999	3575
31	230	4502	4857	3231
31	250	3094	3345	2731
31	270	6842	6831	3809
31	290	4194	4664	3169
31	310	5024	5950	2933
31	330	13036	16709	7886
31	350	4125	4400	2611
31	370	4055	4203	2368
31	390	2358	2723	1539
31	410	5259	6045	2901
31	430	5705	6065	3451
31	450	14946	17731	8151
31	470	5125	5372	2918
31	490	8963	10828	4350
31	510	2473	2622	1558
31	530	2406	2657	1710
31	550	5963	6028	2655
31	570	12080	15036	6924
31	590	3817	4712	3097
31	610	26397	31681	12141
31	630	3514	3615	2183
31	650	6323	7006	4183
31	670	4834	5252	3349
31	690	3160	3566	2278
31	710	2343	2450	1775
31	730	2688	3015	2262
31	750	3300	3731	2410
31	770	2926	3254	2296
31	790	4444	5318	2969
31	810	3838	4128	2288
31	830	5417	5828	4049
31	850	4311	4613	2868
31	870	5416	7137	3181
31	890	2802	2910	2123
31	910	2966	3243	2263
31	930	2504	2532	1696
31	950	4036	4920	2757
31	970	6058	6505	3312
31	990	9721	12160	5546
31	1010	4381	6581	2401
31	1030	25584	51050	7138
31	1050	5467	7154	3101
31	1070	3307	3573	2410
31	1090	5568	5672	3526
31	1110	10872	13625	6480
31	1130	48060	68048	20495
31	1150	3449	4153	1742
31	1170	2469	2745	1878
31	1190	3900	3636	2149
31	1210	3774	4056	2250
31	1230	6230	7533	3803
31	1250	8838	10661	4842
31	1270	10559	13272	6682
31	1290	3949	4854	1812
31	1310	3093	3217	2383
31	1330	2663	2832	2381
31	1350	2249	2560	1672
31	1370	3276	3797	2637
31	1390	12242	14924	5337
31	1410	4476	4757	3189
31	1430	2151	2264	1406
31	1450	4631	5316	3534
31	1470	3191	3058	2189
31	1490	7492	7627	3816
31	1510	2658	2753	2078
31	1530	91783	138433	37683
31	1550	24845	30197	11056
31	1570	5576	6625	3188
31	1590	1400	1499	1313
31	1610	3516	3652	2705
31	1630	46407	59466	17328
31	1650	3882	4001	2693
31	1670	10336	10058	4409
31	1690	20488	36503	7165
31	1710	4943	5437	3384
31	1730	1984	1995	1716
31	1750	3705	4166	2464
31	1770	2160	2365	1568
31	1790	9666	12096	6675
31	1810	11438	13655	3945
31	1830	5667	6632	3641
31	1850	1786	1961	1856
31	1870	11652	13650	7113
31	1890	3626	3938	2318
31	1910	6342	7620	3213
31	1930	30567	35818	14443
31	1950	2159	2496	1668
31	1970	3767	4434	3159
32	10	4445	4663	2777
32	30	2233	2301	1718
32	50	5325	5574	2859
32	70	1669	1806	1257
32	90	8712	10041	4913
32	110	4372	4704	3051
32	130	3298	3386	2417
32	150	15953	18290	6770
32	170	823	887	700
32	190	1119	1166	1167
32	210	6237	7084	3771
32	230	830	920	782
32	250	646	693	583
32	270	2515	2772	2100
32	290	2989	3190	2727
32	310	2465	2775	1648
32	330	607	637	605
32	350	10924	12779	6020
32	370	9554	12954	6972
32	390	1088	1129	984
32	410	5352	5991	3766
32	430	2487	2663	1470
32	450	23299	41402	6627
32	470	1009	1116	886
32	490	771	822	988
32	510	7874	10413	3469
32	530	1679	2205	1466
32	550	12372	13698	2559
32	570	9018	10474	3468
32	590	6755	7702	3432
32	610	10084	13917	2340
32	630	931	970	648
32	650	986	1014	722
32	670	2656	2652	625
32	690	1861	1889	720
32	710	575	598	278
32	730	2046	2237	1984
32	750	662	741	473
32	770	1927	2103	1651
32	790	9190	10919	5099
32	810	1361	1442	401
32	830	642	651	415
32	850	3603	3778	1866
32	870	4722	5561	2341
32	890	1083	1159	1054
32	910	103251	153558	33420
32	930	1450	1437	459
32	950	2461	2521	1644
32	970	1044	1087	773
32	990	7022	7943	4371
32	1010	682	715	493
32	1030	18645	28863	6133
32	1050	937	1005	950
32	1070	2297	2386	1808
32	1090	886	920	620
32	1110	10930	14444	4258
32	1130	8019	9538	4745
32	1150	3384	3880	3017
32	1170	3311	3407	2684
32	1190	1233	1343	808
32	1210	7108	8378	3245
32	1230	2130	2182	1577
32	1250	11239	12390	7508
32	1270	1673	1869	1371
32	1290	1138	1177	472
32	1310	3204	3159	2144
32	1330	4891	5544	3232
32	1350	1112	1218	900
32	1370	1459	1940	1334
32	1390	4447	5074	2675
32	1410	1248	1296	1316
32	1430	1537	1739	1166
32	1450	2130	2458	1446
32	1470	1764	1936	1523
32	1490	5171	5831	2355
32	1510	2803	3104	1855
32	1530	973	979	725
32	1550	17809	22321	10119
32	1570	1561	1712	1800
32	1590	3069	3240	2138
32	1610	20319	36467	4255
32	1630	1731	1809	1313
32	1650	942	1060	968
32	1670	1957	2327	1861
32	1690	14336	18765	6964
32	1710	1639	1779	857
32	1730	122344	164988	45986
32	1750	6500	7475	1758
