"State","State_Code","County_Name","County_Code","CountyID"
"IA",19,"Page",145,860
"IA",19,"Palo Alto",147,861
"IA",19,"Plymouth",149,862
"IA",19,"Pocahontas",151,863
"IA",19,"Polk",153,864
"IA",19,"Pottawattamie",155,865
"IA",19,"Poweshiek",157,866
"IA",19,"Ringgold",159,867
"IA",19,"Sac",161,868
"IA",19,"Scott",163,869
"IA",19,"Shelby",165,870
"IA",19,"Sioux",167,871
"IA",19,"Story",169,872
"IA",19,"Tama",171,873
"IA",19,"Taylor",173,874
"IA",19,"Union",175,875
"IA",19,"Van Buren",177,876
"IA",19,"Wapello",179,877
"IA",19,"Warren",181,878
"IA",19,"Washington",183,879
"IA",19,"Wayne",185,880
"IA",19,"Webster",187,881
"IA",19,"Winnebago",189,882
"IA",19,"Winneshiek",191,883
"IA",19,"Woodbury",193,884
"IA",19,"Worth",195,885
"IA",19,"Wright",197,886
"KS",20,"Allen",1,887
"KS",20,"Anderson",3,888
"KS",20,"Atchison",5,889
"KS",20,"Barber",7,890
"KS",20,"Barton",9,891
"KS",20,"Bourbon",11,892
"KS",20,"Brown",13,893
"KS",20,"Butler",15,894
"KS",20,"Chase",17,895
"KS",20,"Chautauqua",19,896
"KS",20,"Cherokee",21,897
"KS",20,"Cheyenne",23,898
"KS",20,"Clark",25,899
"KS",20,"Clay",27,900
"KS",20,"Cloud",29,901
"KS",20,"Coffey",31,902
"KS",20,"Comanche",33,903
"KS",20,"Cowley",35,904
"KS",20,"Crawford",37,905
"KS",20,"Decatur",39,906
"KS",20,"Dickinson",41,907
"KS",20,"Doniphan",43,908
"KS",20,"Douglas",45,909
"KS",20,"Edwards",47,910
"KS",20,"Elk",49,911
"KS",20,"Ellis",51,912
"KS",20,"Ellsworth",53,913
"KS",20,"Finney",55,914
"KS",20,"Ford",57,915
"KS",20,"Franklin",59,916
"KS",20,"Geary",61,917
"KS",20,"Gove",63,918
"KS",20,"Graham",65,919
"KS",20,"Grant",67,920
"KS",20,"Gray",69,921
"KS",20,"Greeley",71,922
"KS",20,"Greenwood",73,923
"KS",20,"Hamilton",75,924
"KS",20,"Harper",77,925
"KS",20,"Harvey",79,926
"KS",20,"Haskell",81,927
"KS",20,"Hodgeman",83,928
"KS",20,"Jackson",85,929
"KS",20,"Jefferson",87,930
"KS",20,"Jewell",89,931
"KS",20,"Johnson",91,932
"KS",20,"Kearny",93,933
"KS",20,"Kingman",95,934
"KS",20,"Kiowa",97,935
"KS",20,"Labette",99,936
"KS",20,"Lane",101,937
"KS",20,"Leavenworth",103,938
"KS",20,"Lincoln",105,939
"KS",20,"Linn",107,940
"KS",20,"Logan",109,941
"KS",20,"Lyon",111,942
"KS",20,"Mcpherson",113,943
"KS",20,"Marion",115,944
"KS",20,"Marshall",117,945
"KS",20,"Meade",119,946
"KS",20,"Miami",121,947
"KS",20,"Mitchell",123,948
"KS",20,"Montgomery",125,949
"KS",20,"Morris",127,950
"KS",20,"Morton",129,951
"KS",20,"Nemaha",131,952
"KS",20,"Neosho",133,953
"KS",20,"Ness",135,954
"KS",20,"Norton",137,955
"KS",20,"Osage",139,956
"KS",20,"Osborne",141,957
"KS",20,"Ottawa",143,958
"KS",20,"Pawnee",145,959
"KS",20,"Phillips",147,960
"KS",20,"Pottawatomie",149,961
"KS",20,"Pratt",151,962
"KS",20,"Rawlins",153,963
"KS",20,"Reno",155,964
"KS",20,"Republic",157,965
"KS",20,"Rice",159,966
"KS",20,"Riley",161,967
"KS",20,"Rooks",163,968
"KS",20,"Rush",165,969
"KS",20,"Russell",167,970
"KS",20,"Saline",169,971
"KS",20,"Scott",171,972
"KS",20,"Sedgwick",173,973
"KS",20,"Seward",175,974
"KS",20,"Shawnee",177,975
"KS",20,"Sheridan",179,976
"KS",20,"Sherman",181,977
"KS",20,"Smith",183,978
"KS",20,"Stafford",185,979
"KS",20,"Stanton",187,980
"KS",20,"Stevens",189,981
"KS",20,"Sumner",191,982
"KS",20,"Thomas",193,983
"KS",20,"Trego",195,984
"KS",20,"Wabaunsee",197,985
"KS",20,"Wallace",199,986
"KS",20,"Washington",201,987
"KS",20,"Wichita",203,988
"KS",20,"Wilson",205,989
"KS",20,"Woodson",207,990
"KS",20,"Wyandotte",209,991
"KY",21,"Adair",1,992
"KY",21,"Allen",3,993
"KY",21,"Anderson",5,994
"KY",21,"Ballard",7,995
"KY",21,"Barren",9,996
"KY",21,"Bath",11,997
"KY",21,"Bell",13,998
"KY",21,"Boone",15,999
"KY",21,"Bourbon",17,1000
"KY",21,"Boyd",19,1001
"KY",21,"Boyle",21,1002
"KY",21,"Bracken",23,1003
"KY",21,"Breathitt",25,1004
"KY",21,"Breckinridge",27,1005
"KY",21,"Bullitt",29,1006
"KY",21,"Butler",31,1007
"KY",21,"Caldwell",33,1008
"KY",21,"Calloway",35,1009
"KY",21,"Campbell",37,1010
"KY",21,"Carlisle",39,1011
"KY",21,"Carroll",41,1012
"KY",21,"Carter",43,1013
"KY",21,"Casey",45,1014
"KY",21,"Christian",47,1015
"KY",21,"Clark",49,1016
"KY",21,"Clay",51,1017
"KY",21,"Clinton",53,1018
"KY",21,"Crittenden",55,1019
"KY",21,"Cumberland",57,1020
"KY",21,"Daviess",59,1021
"KY",21,"Edmonson",61,1022
"KY",21,"Elliott",63,1023
"KY",21,"Estill",65,1024
"KY",21,"Fayette",67,1025
"KY",21,"Fleming",69,1026
"KY",21,"Floyd",71,1027
"KY",21,"Franklin",73,1028
"KY",21,"Fulton",75,1029
"KY",21,"Gallatin",77,1030
"KY",21,"Garrard",79,1031
"KY",21,"Grant",81,1032
"KY",21,"Graves",83,1033
"KY",21,"Grayson",85,1034
"KY",21,"Green",87,1035
"KY",21,"Greenup",89,1036
"KY",21,"Hancock",91,1037
"KY",21,"Hardin",93,1038
"KY",21,"Harlan",95,1039
"KY",21,"Harrison",97,1040
"KY",21,"Hart",99,1041
"KY",21,"Henderson",101,1042
"KY",21,"Henry",103,1043
"KY",21,"Hickman",105,1044
"KY",21,"Hopkins",107,1045
"KY",21,"Jackson",109,1046
"KY",21,"Jefferson",111,1047
"KY",21,"Jessamine",113,1048
"KY",21,"Johnson",115,1049
"KY",21,"Kenton",117,1050
"KY",21,"Knott",119,1051
"KY",21,"Knox",121,1052
"KY",21,"Larue",123,1053
"KY",21,"Laurel",125,1054
"KY",21,"Lawrence",127,1055
"KY",21,"Lee",129,1056
"KY",21,"Leslie",131,1057
"KY",21,"Letcher",133,1058
"KY",21,"Lewis",135,1059
"KY",21,"Lincoln",137,1060
"KY",21,"Livingston",139,1061
"KY",21,"Logan",141,1062
"KY",21,"Lyon",143,1063
"KY",21,"Mccracken",145,1064
"KY",21,"Mccreary",147,1065
"KY",21,"Mclean",149,1066
"KY",21,"Madison",151,1067
"KY",21,"Magoffin",153,1068
"KY",21,"Marion",155,1069
"KY",21,"Marshall",157,1070
"KY",21,"Martin",159,1071
"KY",21,"Mason",161,1072
"KY",21,"Meade",163,1073
"KY",21,"Menifee",165,1074
"KY",21,"Mercer",167,1075
"KY",21,"Metcalfe",169,1076
"KY",21,"Monroe",171,1077
"KY",21,"Montgomery",173,1078
"KY",21,"Morgan",175,1079
"KY",21,"Muhlenberg",177,1080
"KY",21,"Nelson",179,1081
"KY",21,"Nicholas",181,1082
"KY",21,"Ohio",183,1083
"KY",21,"Oldham",185,1084
"KY",21,"Owen",187,1085
"KY",21,"Owsley",189,1086
"KY",21,"Pendleton",191,1087
"KY",21,"Perry",193,1088
"KY",21,"Pike",195,1089
"KY",21,"Powell",197,1090
"KY",21,"Pulaski",199,1091
"KY",21,"Robertson",201,1092
"KY",21,"Rockcastle",203,1093
"KY",21,"Rowan",205,1094
"KY",21,"Russell",207,1095
"KY",21,"Scott",209,1096
"KY",21,"Shelby",211,1097
"KY",21,"Simpson",213,1098
"KY",21,"Spencer",215,1099
"KY",21,"Taylor",217,1100
"KY",21,"Todd",219,1101
"KY",21,"Trigg",221,1102
"KY",21,"Trimble",223,1103
"KY",21,"Union",225,1104
"KY",21,"Warren",227,1105
"KY",21,"Washington",229,1106
"KY",21,"Wayne",231,1107
"KY",21,"Webster",233,1108
"KY",21,"Whitley",235,1109
"KY",21,"Wolfe",237,1110
"KY",21,"Woodford",239,1111
"LA",22,"Acadia",1,1112
"LA",22,"Allen",3,1113
"LA",22,"Ascension",5,1114
"LA",22,"Assumption",7,1115
"LA",22,"Avoyelles",9,1116
"LA",22,"Beauregard",11,1117
"LA",22,"Bienville",13,1118
"LA",22,"Bossier",15,1119
"LA",22,"Caddo",17,1120
"LA",22,"Calcasieu",19,1121
"LA",22,"Caldwell",21,1122
"LA",22,"Cameron",23,1123
"LA",22,"Catahoula",25,1124
"LA",22,"Claiborne",27,1125
"LA",22,"Concordia",29,1126
"LA",22,"De Soto",31,1127
"LA",22,"East Baton Rouge",33,1128
"LA",22,"East Carroll",35,1129
"LA",22,"East Feliciana",37,1130
"LA",22,"Evangeline",39,1131
"LA",22,"Franklin",41,1132
"LA",22,"Grant",43,1133
"LA",22,"Iberia",45,1134
"LA",22,"Iberville",47,1135
"LA",22,"Jackson",49,1136
"LA",22,"Jefferson",51,1137
"LA",22,"Jefferson Davis",53,1138
"LA",22,"Lafayette",55,1139
"LA",22,"Lafourche",57,1140
"LA",22,"La Salle",59,1141
"LA",22,"Lincoln",61,1142
"LA",22,"Livingston",63,1143
"LA",22,"Madison",65,1144
"LA",22,"Morehouse",67,1145
"LA",22,"Natchitoches",69,1146
"LA",22,"Orleans",71,1147
"LA",22,"Ouachita",73,1148
"LA",22,"Plaquemines",75,1149
"LA",22,"Pointe Coupee",77,1150
"LA",22,"Rapides",79,1151
"LA",22,"Red River",81,1152
"LA",22,"Richland",83,1153
"LA",22,"Sabine",85,1154
"LA",22,"St. Bernard",87,1155
"LA",22,"St. Charles",89,1156
"LA",22,"St. Helena",91,1157
"LA",22,"St. James",93,1158
"LA",22,"St. John The Baptist",95,1159
"LA",22,"St. Landry",97,1160
"LA",22,"St. Martin",99,1161
"LA",22,"St. Mary",101,1162
"LA",22,"St. Tammany",103,1163
"LA",22,"Tangipahoa",105,1164
"LA",22,"Tensas",107,1165
"LA",22,"Terrebonne",109,1166
"LA",22,"Union",111,1167
"LA",22,"Vermilion",113,1168
"LA",22,"Vernon",115,1169
"LA",22,"Washington",117,1170
"LA",22,"Webster",119,1171
"LA",22,"West Baton Rouge",121,1172
"LA",22,"West Carroll",123,1173
"LA",22,"West Feliciana",125,1174
"LA",22,"Winn",127,1175
"ME",23,"Androscoggin",1,1176
"ME",23,"Aroostook",3,1177
"ME",23,"Cumberland",5,1178
"ME",23,"Franklin",7,1179
"ME",23,"Hancock",9,1180
"ME",23,"Kennebec",11,1181
"ME",23,"Knox",13,1182
"ME",23,"Lincoln",15,1183
"ME",23,"Oxford",17,1184
"ME",23,"Penobscot",19,1185
"ME",23,"Piscataquis",21,1186
"ME",23,"Sagadahoc",23,1187
"ME",23,"Somerset",25,1188
"ME",23,"Waldo",27,1189
"ME",23,"Washington",29,1190
"ME",23,"York",31,1191
"MD",24,"Allegany",1,1192
"MD",24,"Anne Arundel",3,1193
"MD",24,"Baltimore",5,1194
"MD",24,"Calvert",9,1195
"MD",24,"Caroline",11,1196
"MD",24,"Carroll",13,1197
"MD",24,"Cecil",15,1198
"MD",24,"Charles",17,1199
"MD",24,"Dorchester",19,1200
"MD",24,"Frederick",21,1201
"MD",24,"Garrett",23,1202
"MD",24,"Harford",25,1203
"MD",24,"Howard",27,1204
"MD",24,"Kent",29,1205
"MD",24,"Montgomery",31,1206
"MD",24," PRINCE GEORGE'S",33,1207
"MD",24," QUEEN ANNE'S",35,1208
"MD",24," ST. MARY'S",37,1209
"MD",24,"Somerset",39,1210
"MD",24,"Talbot",41,1211
"MD",24,"Washington",43,1212
"MD",24,"Wicomico",45,1213
"MD",24,"Worcester",47,1214
"MD",24,"Baltimore City",510,1215
"MA",25,"Barnstable",1,1216
"MA",25,"Berkshire",3,1217
"MA",25,"Bristol",5,1218
"MA",25,"Dukes",7,1219
"MA",25,"Essex",9,1220
"MA",25,"Franklin",11,1221
"MA",25,"Hampden",13,1222
"MA",25,"Hampshire",15,1223
"MA",25,"Middlesex",17,1224
"MA",25,"Nantucket",19,1225
"MA",25,"Norfolk",21,1226
"MA",25,"Plymouth",23,1227
"MA",25,"Suffolk",25,1228
"MA",25,"Worcester",27,1229
"MI",26,"Alcona",1,1230
"MI",26,"Alger",3,1231
"MI",26,"Allegan",5,1232
"MI",26,"Alpena",7,1233
"MI",26,"Antrim",9,1234
"MI",26,"Arenac",11,1235
"MI",26,"Baraga",13,1236
"MI",26,"Barry",15,1237
"MI",26,"Bay",17,1238
"MI",26,"Benzie",19,1239
"MI",26,"Berrien",21,1240
"MI",26,"Branch",23,1241
"MI",26,"Calhoun",25,1242
"MI",26,"Cass",27,1243
"MI",26,"Charlevoix",29,1244
"MI",26,"Cheboygan",31,1245
"MI",26,"Chippewa",33,1246
"MI",26,"Clare",35,1247
"MI",26,"Clinton",37,1248
"MI",26,"Crawford",39,1249
"MI",26,"Delta",41,1250
"MI",26,"Dickinson",43,1251
"MI",26,"Eaton",45,1252
"MI",26,"Emmet",47,1253
"MI",26,"Genesee",49,1254
"MI",26,"Gladwin",51,1255
"MI",26,"Gogebic",53,1256
"MI",26,"Grand Traverse",55,1257
"MI",26,"Gratiot",57,1258
"MI",26,"Hillsdale",59,1259
"MI",26,"Houghton",61,1260
"MI",26,"Huron",63,1261
"MI",26,"Ingham",65,1262
"MI",26,"Ionia",67,1263
"MI",26,"Iosco",69,1264
"MI",26,"Iron",71,1265
"MI",26,"Isabella",73,1266
"MI",26,"Jackson",75,1267
"MI",26,"Kalamazoo",77,1268
"MI",26,"Kalkaska",79,1269
"MI",26,"Kent",81,1270
"MI",26,"Keweenaw",83,1271
"MI",26,"Lake",85,1272
"MI",26,"Lapeer",87,1273
"MI",26,"Leelanau",89,1274
"MI",26,"Lenawee",91,1275
"MI",26,"Livingston",93,1276
"MI",26,"Luce",95,1277
"MI",26,"Mackinac",97,1278
"MI",26,"Macomb",99,1279
"MI",26,"Manistee",101,1280
"MI",26,"Marquette",103,1281
"MI",26,"Mason",105,1282
"MI",26,"Mecosta",107,1283
"MI",26,"Menominee",109,1284
"MI",26,"Midland",111,1285
"MI",26,"Missaukee",113,1286
"MI",26,"Monroe",115,1287
"MI",26,"Montcalm",117,1288
"MI",26,"Montmorency",119,1289
"MI",26,"Muskegon",121,1290
"MI",26,"Newaygo",123,1291
"MI",26,"Oakland",125,1292
"MI",26,"Oceana",127,1293
"MI",26,"Ogemaw",129,1294
"MI",26,"Ontonagon",131,1295
"MI",26,"Osceola",133,1296
"MI",26,"Oscoda",135,1297
"MI",26,"Otsego",137,1298
"MI",26,"Ottawa",139,1299
"MI",26,"Presque Isle",141,1300
"MI",26,"Roscommon",143,1301
"MI",26,"Saginaw",145,1302
"MI",26,"St. Clair",147,1303
"MI",26,"St. Joseph",149,1304
"MI",26,"Sanilac",151,1305
"MI",26,"Schoolcraft",153,1306
"MI",26,"Shiawassee",155,1307
"MI",26,"Tuscola",157,1308
"MI",26,"Van Buren",159,1309
"MI",26,"Washtenaw",161,1310
"MI",26,"Wayne",163,1311
"MI",26,"Wexford",165,1312
"MN",27,"Aitkin",1,1313
"MN",27,"Anoka",3,1314
"MN",27,"Becker",5,1315
"MN",27,"Beltrami",7,1316
"MN",27,"Benton",9,1317
"MN",27,"Big Stone",11,1318
"MN",27,"Blue Earth",13,1319
"MN",27,"Brown",15,1320
"MN",27,"Carlton",17,1321
"MN",27,"Carver",19,1322
"MN",27,"Cass",21,1323
"MN",27,"Chippewa",23,1324
"MN",27,"Chisago",25,1325
"MN",27,"Clay",27,1326
"MN",27,"Clearwater",29,1327
"MN",27,"Cook",31,1328
"MN",27,"Cottonwood",33,1329
"MN",27,"Crow Wing",35,1330
"MN",27,"Dakota",37,1331
"MN",27,"Dodge",39,1332
"MN",27,"Douglas",41,1333
"MN",27,"Faribault",43,1334
"MN",27,"Fillmore",45,1335
"MN",27,"Freeborn",47,1336
"MN",27,"Goodhue",49,1337
"MN",27,"Grant",51,1338
"MN",27,"Hennepin",53,1339
"MN",27,"Houston",55,1340
"MN",27,"Hubbard",57,1341
"MN",27,"Isanti",59,1342
"MN",27,"Itasca",61,1343
"MN",27,"Jackson",63,1344
"MN",27,"Kanabec",65,1345
"MN",27,"Kandiyohi",67,1346
"MN",27,"Kittson",69,1347
"MN",27,"Koochiching",71,1348
"MN",27,"Lac Qui Parle",73,1349
"MN",27,"Lake",75,1350
"MN",27,"Lake Of The Woods",77,1351
"MN",27,"Le Sueur",79,1352
"MN",27,"Lincoln",81,1353
"MN",27,"Lyon",83,1354
"MN",27,"Mcleod",85,1355
"MN",27,"Mahnomen",87,1356
"MN",27,"Marshall",89,1357
"MN",27,"Martin",91,1358
"MN",27,"Meeker",93,1359
"MN",27,"Mille Lacs",95,1360
"MN",27,"Morrison",97,1361
"MN",27,"Mower",99,1362
"MN",27,"Murray",101,1363
"MN",27,"Nicollet",103,1364
"MN",27,"Nobles",105,1365
"MN",27,"Norman",107,1366
"MN",27,"Olmsted",109,1367
"MN",27,"Otter Tail",111,1368
"MN",27,"Pennington",113,1369
"MN",27,"Pine",115,1370
"MN",27,"Pipestone",117,1371
"MN",27,"Polk",119,1372
"MN",27,"Pope",121,1373
"MN",27,"Ramsey",123,1374
"MN",27,"Red Lake",125,1375
"MN",27,"Redwood",127,1376
"MN",27,"Renville",129,1377
"MN",27,"Rice",131,1378
"MN",27,"Rock",133,1379
"MN",27,"Roseau",135,1380
"MN",27,"St. Louis",137,1381
"MN",27,"Scott",139,1382
"MN",27,"Sherburne",141,1383
"MN",27,"Sibley",143,1384
"MN",27,"Stearns",145,1385
"MN",27,"Steele",147,1386
"MN",27,"Stevens",149,1387
"MN",27,"Swift",151,1388
"MN",27,"Todd",153,1389
"MN",27,"Traverse",155,1390
"MN",27,"Wabasha",157,1391
"MN",27,"Wadena",159,1392
"MN",27,"Waseca",161,1393
"MN",27,"Washington",163,1394
"MN",27,"Watonwan",165,1395
"MN",27,"Wilkin",167,1396
"MN",27,"Winona",169,1397
"MN",27,"Wright",171,1398
"MN",27,"Yellow Medicine",173,1399
"MS",28,"Adams",1,1400
"MS",28,"Alcorn",3,1401
"MS",28,"Amite",5,1402
"MS",28,"Attala",7,1403
"MS",28,"Benton",9,1404
"MS",28,"Bolivar",11,1405
"MS",28,"Calhoun",13,1406
"MS",28,"Carroll",15,1407
"MS",28,"Chickasaw",17,1408
"MS",28,"Choctaw",19,1409
"MS",28,"Claiborne",21,1410
"MS",28,"Clarke",23,1411
"MS",28,"Clay",25,1412
"MS",28,"Coahoma",27,1413
"MS",28,"Copiah",29,1414
"MS",28,"Covington",31,1415
"MS",28,"Desoto",33,1416
"MS",28,"Forrest",35,1417
"MS",28,"Franklin",37,1418
"MS",28,"George",39,1419
"MS",28,"Greene",41,1420
"MS",28,"Grenada",43,1421
"MS",28,"Hancock",45,1422
"MS",28,"Harrison",47,1423
"MS",28,"Hinds",49,1424
"MS",28,"Holmes",51,1425
"MS",28,"Humphreys",53,1426
"MS",28,"Issaquena",55,1427
"MS",28,"Itawamba",57,1428
"MS",28,"Jackson",59,1429
"MS",28,"Jasper",61,1430
"MS",28,"Jefferson",63,1431
"MS",28,"Jefferson Davis",65,1432
"MS",28,"Jones",67,1433
"MS",28,"Kemper",69,1434
"MS",28,"Lafayette",71,1435
"MS",28,"Lamar",73,1436
"MS",28,"Lauderdale",75,1437
"MS",28,"Lawrence",77,1438
"MS",28,"Leake",79,1439
"MS",28,"Lee",81,1440
"MS",28,"Leflore",83,1441
"MS",28,"Lincoln",85,1442
"MS",28,"Lowndes",87,1443
"MS",28,"Madison",89,1444
"MS",28,"Marion",91,1445
"MS",28,"Marshall",93,1446
"MS",28,"Monroe",95,1447
"MS",28,"Montgomery",97,1448
"MS",28,"Neshoba",99,1449
"MS",28,"Newton",101,1450
"MS",28,"Noxubee",103,1451
"MS",28,"Oktibbeha",105,1452
"MS",28,"Panola",107,1453
"MS",28,"Pearl River",109,1454
"MS",28,"Perry",111,1455
"MS",28,"Pike",113,1456
"MS",28,"Pontotoc",115,1457
"MS",28,"Prentiss",117,1458
"MS",28,"Quitman",119,1459
"MS",28,"Rankin",121,1460
"MS",28,"Scott",123,1461
"MS",28,"Sharkey",125,1462
"MS",28,"Simpson",127,1463
"MS",28,"Smith",129,1464
"MS",28,"Stone",131,1465
"MS",28,"Sunflower",133,1466
"MS",28,"Tallahatchie",135,1467
"MS",28,"Tate",137,1468
"MS",28,"Tippah",139,1469
"MS",28,"Tishomingo",141,1470
"MS",28,"Tunica",143,1471
"MS",28,"Union",145,1472
"MS",28,"Walthall",147,1473
"MS",28,"Warren",149,1474
"MS",28,"Washington",151,1475
"MS",28,"Wayne",153,1476
"MS",28,"Webster",155,1477
"MS",28,"Wilkinson",157,1478
"MS",28,"Winston",159,1479
"MS",28,"Yalobusha",161,1480
"MS",28,"Yazoo",163,1481
"MO",29,"Adair",1,1482
"MO",29,"Andrew",3,1483
"MO",29,"Atchison",5,1484
"MO",29,"Audrain",7,1485
"MO",29,"Barry",9,1486
"MO",29,"Barton",11,1487
"MO",29,"Bates",13,1488
"MO",29,"Benton",15,1489
"MO",29,"Bollinger",17,1490
"MO",29,"Boone",19,1491
"MO",29,"Buchanan",21,1492
"MO",29,"Butler",23,1493
"MO",29,"Caldwell",25,1494
"MO",29,"Callaway",27,1495
"MO",29,"Camden",29,1496
"MO",29,"Cape Girardeau",31,1497
"MO",29,"Carroll",33,1498
"MO",29,"Carter",35,1499
"MO",29,"Cass",37,1500
"MO",29,"Cedar",39,1501
"MO",29,"Chariton",41,1502
"MO",29,"Christian",43,1503
"MO",29,"Clark",45,1504
"MO",29,"Clay",47,1505
"MO",29,"Clinton",49,1506
"MO",29,"Cole",51,1507
"MO",29,"Cooper",53,1508
"MO",29,"Crawford",55,1509
"MO",29,"Dade",57,1510
"MO",29,"Dallas",59,1511
"MO",29,"Daviess",61,1512
"MO",29,"Dekalb",63,1513
"MO",29,"Dent",65,1514
"MO",29,"Douglas",67,1515
"MO",29,"Dunklin",69,1516
"MO",29,"Franklin",71,1517
"MO",29,"Gasconade",73,1518
"MO",29,"Gentry",75,1519
"MO",29,"Greene",77,1520
"MO",29,"Grundy",79,1521
"MO",29,"Harrison",81,1522
"MO",29,"Henry",83,1523
"MO",29,"Hickory",85,1524
"MO",29,"Holt",87,1525
"MO",29,"Howard",89,1526
"MO",29,"Howell",91,1527
"MO",29,"Iron",93,1528
"MO",29,"Jackson",95,1529
"MO",29,"Jasper",97,1530
"MO",29,"Jefferson",99,1531
"MO",29,"Johnson",101,1532
"MO",29,"Knox",103,1533
"MO",29,"Laclede",105,1534
"MO",29,"Lafayette",107,1535
"MO",29,"Lawrence",109,1536
"MO",29,"Lewis",111,1537
"MO",29,"Lincoln",113,1538
"MO",29,"Linn",115,1539
"MO",29,"Livingston",117,1540
"MO",29,"Mcdonald",119,1541
"MO",29,"Macon",121,1542
"MO",29,"Madison",123,1543
"MO",29,"Maries",125,1544
"MO",29,"Marion",127,1545
"MO",29,"Mercer",129,1546
"MO",29,"Miller",131,1547
"MO",29,"Mississippi",133,1548
"MO",29,"Moniteau",135,1549
"MO",29,"Monroe",137,1550
"MO",29,"Montgomery",139,1551
"MO",29,"Morgan",141,1552
"MO",29,"New Madrid",143,1553
"MO",29,"Newton",145,1554
"MO",29,"Nodaway",147,1555
"MO",29,"Oregon",149,1556
"MO",29,"Osage",151,1557
"MO",29,"Ozark",153,1558
"MO",29,"Pemiscot",155,1559
"MO",29,"Perry",157,1560
"MO",29,"Pettis",159,1561
"MO",29,"Phelps",161,1562
"MO",29,"Pike",163,1563
"MO",29,"Platte",165,1564
"MO",29,"Polk",167,1565
"MO",29,"Pulaski",169,1566
"MO",29,"Putnam",171,1567
"MO",29,"Ralls",173,1568
"MO",29,"Randolph",175,1569
"MO",29,"Ray",177,1570
"MO",29,"Reynolds",179,1571
"MO",29,"Ripley",181,1572
"MO",29,"St. Charles",183,1573
"MO",29,"St. Clair",185,1574
"MO",29,"Ste. Genevieve",186,1575
"MO",29,"St. Francois",187,1576
"MO",29,"St. Louis",189,1577
"MO",29,"Saline",195,1578
"MO",29,"Schuyler",197,1579
"MO",29,"Scotland",199,1580
"MO",29,"Scott",201,1581
"MO",29,"Shannon",203,1582
"MO",29,"Shelby",205,1583
"MO",29,"Stoddard",207,1584
"MO",29,"Stone",209,1585
"MO",29,"Sullivan",211,1586
"MO",29,"Taney",213,1587
"MO",29,"Texas",215,1588
"MO",29,"Vernon",217,1589
"MO",29,"Warren",219,1590
"MO",29,"Washington",221,1591
"MO",29,"Wayne",223,1592
"MO",29,"Webster",225,1593
"MO",29,"Worth",227,1594
"MO",29,"Wright",229,1595
"MO",29,"St. Louis City",510,1596
"MT",30,"Beaverhead",1,1597
"MT",30,"Big Horn",3,1598
"MT",30,"Blaine",5,1599
"MT",30,"Broadwater",7,1600
"MT",30,"Carbon",9,1601
"MT",30,"Carter",11,1602
"MT",30,"Cascade",13,1603
"MT",30,"Chouteau",15,1604
"MT",30,"Custer",17,1605
"MT",30,"Daniels",19,1606
"MT",30,"Dawson",21,1607
"MT",30,"Deer Lodge",23,1608
"MT",30,"Fallon",25,1609
"MT",30,"Fergus",27,1610
"MT",30,"Flathead",29,1611
"MT",30,"Gallatin",31,1612
"MT",30,"Garfield",33,1613
"MT",30,"Glacier",35,1614
"MT",30,"Golden Valley",37,1615
"MT",30,"Granite",39,1616
"MT",30,"Hill",41,1617
"MT",30,"Jefferson",43,1618
"MT",30,"Judith Basin",45,1619
"MT",30,"Lake",47,1620
"MT",30,"Lewis And Clark",49,1621
"MT",30,"Liberty",51,1622
"MT",30,"Lincoln",53,1623
"MT",30,"Mccone",55,1624
"MT",30,"Madison",57,1625
"MT",30,"Meagher",59,1626
"MT",30,"Mineral",61,1627
"MT",30,"Missoula",63,1628
"MT",30,"Musselshell",65,1629
"MT",30,"Park",67,1630
"MT",30,"Petroleum",69,1631
"MT",30,"Phillips",71,1632
"MT",30,"Pondera",73,1633
"MT",30,"Powder River",75,1634
"MT",30,"Powell",77,1635
"MT",30,"Prairie",79,1636
"MT",30,"Ravalli",81,1637
"MT",30,"Richland",83,1638
"MT",30,"Roosevelt",85,1639
"MT",30,"Rosebud",87,1640
"MT",30,"Sanders",89,1641
"MT",30,"Sheridan",91,1642
"MT",30,"Silver Bow",93,1643
"MT",30,"Stillwater",95,1644
"MT",30,"Sweet Grass",97,1645
"MT",30,"Teton",99,1646
"MT",30,"Toole",101,1647
"MT",30,"Treasure",103,1648
"MT",30,"Valley",105,1649
"MT",30,"Wheatland",107,1650
"MT",30,"Wibaux",109,1651
"MT",30,"Yellowstone",111,1652
"MT",30,"Yellowstone National Park",113,1653
"NE",31,"Adams",1,1654
"NE",31,"Antelope",3,1655
"NE",31,"Arthur",5,1656
"NE",31,"Banner",7,1657
"NE",31,"Blaine",9,1658
"NE",31,"Boone",11,1659
"NE",31,"Box Butte",13,1660
"NE",31,"Boyd",15,1661
"NE",31,"Brown",17,1662
"NE",31,"Buffalo",19,1663
"NE",31,"Burt",21,1664
"NE",31,"Butler",23,1665
"NE",31,"Cass",25,1666
"NE",31,"Cedar",27,1667
"NE",31,"Chase",29,1668
"NE",31,"Cherry",31,1669
"NE",31,"Cheyenne",33,1670
"NE",31,"Clay",35,1671
"NE",31,"Colfax",37,1672
"NE",31,"Cuming",39,1673
"NE",31,"Custer",41,1674
"NE",31,"Dakota",43,1675
"NE",31,"Dawes",45,1676
"NE",31,"Dawson",47,1677
"NE",31,"Deuel",49,1678
"NE",31,"Dixon",51,1679
